Uruguay;;;;;;;;;;;;;;;;;Montevideo;;Full-Time;128000;85090;;;3;3;No;No recibo bono;Uno;3;1;Developer;25;5;5;2;Linux;HTML| Java;WordPress;Microsoft SQL Server| MySQL| PostgreSQL| SQLite;SoapUI;Android Studio| NetBeans| Notepad++;Nov-50;;Producto basado en Software;5;5;Ninguna de las anteriores;Terciario;Completado;Analista Programador;ORT;Sí| de forma particular;No;No;No;0;Porcentaje de mi sueldo;En mi trabajo actual;;;4;0;1;Pareja;Sí;No;3;No;5;No la afectó;Ninguna de las anteriores;48;Mujer Cis
Uruguay;;;;;;;;;;;;;;;;;Montevideo;;Remoto (empresa de otro país);230000;225000;Cobro en dólares;;4;4;3+ sueldos;Performance individual;No;0;0;Project Manager;5;0;0;4;Amazon Web Services| Azure| Docker| Firebase| Kubernetes| Linux| Serverless;Bash/Shell| CSS| Dart| HTML| Javascript| Python| SQL| TypeScript;Flutter| Node.js| React.js;Microsoft Azure (Tables| CosmosDB| SQL| etc);Mocha;Vim| Visual Studio Code| Xcode;Nov-50;Trabajo para una empresa que no tiene oficina en mi ciudad;Producto basado en Software;10;10;Capacitaciones y/o cursos| Horarios flexibles| Stock options / RSUs| Sueldo divido en dos pagos por mes| Vacaciones flexibles (adicionales a las reglamentarias);Universitario;En curso;Ingeniería en Computación;;No;Sí;Sí;No;0;Porcentaje de mi sueldo;En un trabajo anterior;;;;;;;;;;;;;;28;Prefiero no decir
Uruguay;;;;;;;;;;;;;;;;;Montevideo;;Full-Time;150000;89000;;;3;2;No;No recibo bono;No;0;0;Project Manager;11;6;1;15;Ninguna de las anteriores;Ninguno de los anteriores;Ninguno de los anteriores;Ninguna de las anteriores;Ninguna de las anteriores;Ninguno de los anteriores;5001-10000;;Servicios / Consultoría de Software / Digital;10;9;Capacitaciones y/o cursos| Descuento en gimnasios / Clases de gimnasia online| Clases de idiomas| Comidas pagas / subvencionadas| Cuota para universidad / posgrados| Horarios flexibles| Stock options / RSUs| Cobertura médica privada;Universitario;Completado;Licenciatura en Sistemas de Información;ORT;No;No;No;No;0;Bruto;Jamás;;;3;1;2;Pareja| Hijos/as (tiempo completo);No;No;3;No;8;Se vio beneficiada;Ninguna de las anteriores;32;Varón Cis
Uruguay;;;;;;;;;;;;;;;;;Montevideo;;Full-Time;120000;95000;;;3;3;No;No recibo bono;Uno;8;4;SysAdmin / DevOps / SRE;30;25;20;1;Amazon Web Services| Docker| Linux| Windows Server;Bash/Shell| Perl| PHP| Python| SQL;WordPress;MariaDB| MySQL| PostgreSQL;Ninguna de las anteriores;Vi| Vim| Visual Studio Code;51-100;;Otras industrias;7;5;Clases de idiomas| Horarios flexibles| Vacaciones flexibles (adicionales a las reglamentarias)| Viáticos;;;;;;;;;;;;;;;;;;;;;;;;;53;Varón Cis
Uruguay;;;;;;;;;;;;;;;;;Montevideo;;Part-Time;59000;48000;;;3;3;No;No recibo bono;No;0;0;Developer;2;2;2;0;Amazon Web Services| Heroku;CSS| HTML| Javascript| Ruby| SQL;jQuery| Rails| React.js;MongoDB| PostgreSQL;Postman| RSpec;Visual Studio Code;Nov-50;;Servicios / Consultoría de Software / Digital;9;5;Descuento en gimnasios / Clases de gimnasia online| Comidas pagas / subvencionadas| Descuentos varios (Mercado Pago| Clarín 365| Club La Nación| etc)| Horarios flexibles;Universitario;En curso;Ingeniería en Computación;UDELAR;No;No;No;;;;;;;;;;;;;;;;;;30;Varón Cis
Uruguay;;;;;;;;;;;;;;;;;Montevideo;;Full-Time;110000;68500;;;3;4;De uno a tres sueldos;Performance individual;No;0;0;QA / Tester;5;3;5;0;VMWare;.NET;jQuery;Ninguna de las anteriores| PLSQL;Postman| TFS;Ninguno de los anteriores;501-1000;;Producto basado en Software;9;9;Capacitaciones y/o cursos| Descuento en gimnasios / Clases de gimnasia online| Clases de idiomas| Descuentos varios (Mercado Pago| Clarín 365| Club La Nación| etc)| Horarios flexibles;;;;;;;;;;;;;;;;;;;;;;;;;30;Varón Cis
Uruguay;;;;;;;;;;;;;;;;;Montevideo;;Full-Time;169288;94800;;;3;3;De uno a tres sueldos;Mix de las anteriores;Uno;8;1;Developer;7;0;7;0;Amazon Web Services| Docker;Java;Ninguno de los anteriores;Ninguna de las anteriores;Ninguna de las anteriores;IntelliJ;201-500;;Producto basado en Software;10;10;Descuento en gimnasios / Clases de gimnasia online| Clases de idiomas| Comidas pagas / subvencionadas| Descuentos varios (Mercado Pago| Clarín 365| Club La Nación| etc)| Estacionamiento gratuito / subvencionado| Horarios flexibles| Lactario en la oficina| Licencia de paternidad / maternidad extendida| Vacaciones flexibles (adicionales a las reglamentarias);Universitario;En curso;Ingeniería en Computación;;No;No;No;Sí| activa;0;Neto;Jamás;;;;;;;;;;;;;;30;Varón Cis
Uruguay;;;;;;;;;;;;;;;;;Montevideo;;Full-Time;110000;75000;;;2;1;Menos de un sueldo;Performance grupal;No;3;1;Developer;7;2;7;0;SAP;Javascript| TypeScript;Angular| SAP;HANA| Oracle;Karma| Postman;Visual Studio Code;501-1000;;Servicios / Consultoría de Software / Digital;6;9;Horarios flexibles;;;;;;;;;;;;;;;;;;;;;;;;;30;No binarie
Uruguay;;;;;;;;;;;;;;;;;Montevideo;;Full-Time;54787;42903;;;2;2;No;No recibo bono;Uno;4;1;Developer;2;2;1;0;Azure| Firebase| Google Cloud Platform/App Engine| Linux| Windows Server;.NET| C#| CSS| HTML| Javascript| Python| SQL;Bootstrap| jQuery;MariaDB| Microsoft SQL Server| MySQL| PostgreSQL;Ninguna de las anteriores;Visual Studio;101-200;;Otras industrias;8;6;Horarios flexibles| Viáticos;Terciario;En curso;Analista Programador;ORT;Sí| de forma particular;No;No;No;0;Porcentaje de mi sueldo;En mi trabajo actual;Visual;No;4;0;1;Pareja;Sí;No;3;No;7;Se vio beneficiada;Ninguna de las anteriores;29;Varón Cis
Uruguay;;;;;;;;;;;;;;;;;Montevideo;;Full-Time;72000;58000;;;3;3;Un sueldo;Mix de las anteriores;Uno;3;1;Developer;2;2;2;0;Docker| IBM Cloud / Watson| SAP;CSS| HTML| Javascript| SQL| TypeScript;Bootstrap| jQuery| Node.js| Vue.js;Microsoft SQL Server| PostgreSQL;Postman| SoapUI;IntelliJ| Notepad++| WebStorm;501-1000;;Otras industrias;7;0;Capacitaciones y/o cursos| Descuento en gimnasios / Clases de gimnasia online| Comidas pagas / subvencionadas| Horarios flexibles| Licencia de paternidad / maternidad extendida;;;;;;;;;;;;;;;;;;;;;;;;;23;Varón Cis
Uruguay;;;;;;;;;;;;;;;;;Montevideo;;Full-Time;38000;29000;;;2;3;No;No recibo bono;Uno;1;1;Developer;1;1;1;0;Amazon Web Services| Docker| Linux;Javascript| PHP;Bootstrap| jQuery| Laravel| Node.js;MySQL;PHPUnit;PHPStorm| Visual Studio Code;201-500;;Producto basado en Software;7;7;Capacitaciones y/o cursos| Descuento en gimnasios / Clases de gimnasia online| Horarios flexibles;;;;;;;;;;;;;;;;;;;;;;;;;23;Varón Cis
Uruguay;;;;;;;;;;;;;;;;;Montevideo;;Full-Time;79456;58000;;;2;4;Menos de un sueldo;Certificaciones y proyecto actual;No;0;7;Developer;2.5;2.5;0;0;Heroku| Salesforce;Javascript| APEX;Lightning;Ninguna de las anteriores;Apex;Visual Studio Code;10001+;;Servicios / Consultoría de Software / Digital;5;10;Capacitaciones y/o cursos| Pago de licencia médica hasta 5 días al año (sueldo no reducido);Secundario;Completado;Analista Programador;;Sí| los pagó un empleador;No;Sí;No;0;Porcentaje de mi sueldo;En mi trabajo actual;;;;;;;;;;;;;;22;Varón Cis
Uruguay;;;;;;;;;;;;;;;;;Montevideo;;Tercerizado (trabajo a través de consultora o agencia);205000;200000;Cobro en dólares;;3;2;No;No recibo bono;No;0;0;Technical Leader;10;3;2;0;VMWare| Windows Server;.NET| C#| CSS| HTML| Javascript| TypeScript;.NET Core| Node.js| React.js;MongoDB;Cypress;Notepad++| Visual Studio| Visual Studio Code;10-Jan;Trabajo para una empresa que no tiene oficina en mi ciudad;Producto basado en Software;8;0;Horarios flexibles| Vacaciones flexibles (adicionales a las reglamentarias);Universitario;En curso;Ingeniería en Software;ORT;No;No;No;Sí| pasiva;20;Porcentaje de mi sueldo;Jamás;;;4;0;1;Pareja;No;No;3;No;1;Despidió a algunas personas;Ninguna de las anteriores;32;Varón Cis
Uruguay;;;;;;;;;;;;;;;;;Montevideo;;Full-Time;205579;162488;Cobro en dólares. Cobro parte de mi sueldo en otro país;44.55;3;3;No;No recibo bono;Uno;0.8;1;Team leader;4;1;2;4;Azure| Docker| VMWare;.NET| C#| CSS| HTML| Javascript;.NET Core| React.js;MongoDB;Cypress;Visual Studio| Visual Studio Code;10-Jan;Trabajo para una empresa que no tiene oficina en mi ciudad;Producto basado en Software;10;10;Horarios flexibles| Vacaciones flexibles (adicionales a las reglamentarias);;;;;;;;;;;;;;;;;;;;;;;;;29;Mujer Cis
Uruguay;;;;;;;;;;;;;;;;;Montevideo;;Full-Time;120000;93;;;4;4;Un sueldo;Performance individual;Dos;3;1;Developer;2;1;1;0;Azure| Firebase;Java;Ninguno de los anteriores;MongoDB| MySQL;Ninguna de las anteriores;IntelliJ;201-500;;Producto basado en Software;10;10;Abono de celular| Abono de Internet| Capacitaciones y/o cursos| Descuento en gimnasios / Clases de gimnasia online| Clases de idiomas| Comidas pagas / subvencionadas| Cuota para universidad / posgrados| Descuentos varios (Mercado Pago| Clarín 365| Club La Nación| etc)| Estacionamiento gratuito / subvencionado| Horarios flexibles| Lactario en la oficina| Licencia de paternidad / maternidad extendida| Stock options / RSUs| Vacaciones flexibles (adicionales a las reglamentarias)| Viáticos;;;;;;;;;;;;;;;;;;;;;;;;;22;Varón Cis
Uruguay;;;;;;;;;;;;;;;;;Montevideo;;Full-Time;52377;41000;;44.7;2;1;No;No recibo bono;No;0;0;SysAdmin / DevOps / SRE;6;5;2;3;Azure| Linux| VMWare| Windows Server;Bash/Shell| Python;Ninguno de los anteriores;Microsoft Azure (Tables| CosmosDB| SQL| etc)| Microsoft SQL Server;Ninguna de las anteriores;Visual Studio Code;501-1000;;Servicios / Consultoría de Software / Digital;6;0;Capacitaciones y/o cursos| Descuento en gimnasios / Clases de gimnasia online| Descuentos varios (Mercado Pago| Clarín 365| Club La Nación| etc)| Lactario en la oficina;Terciario;Incompleto;Tecnicatura en Sistemas;UDELAR;Sí| los pagó un empleador;No;Sí;Sí| pasiva;0;Porcentaje de mi sueldo;Jamás;;;2;0;0;Vivo solo/a;No;No;3;No;6;Despidió a algunas personas| Se vio beneficiada;Compra de accesorios (escritorio| monitor| teclado| mouse| etc);28;Varón Cis
Uruguay;;;;;;;;;;;;;;;;;Montevideo;;Full-Time;42700;33800;;;3;3;No;No recibo bono;No;0;0;QA / Tester;0;0;0;0;Ninguna de las anteriores;Java;Angular| Rails;IBM Db2;Selenium;Android Studio;51-100;;Producto basado en Software;9;9;Horarios flexibles| Sueldo divido en dos pagos por mes| Vacaciones flexibles (adicionales a las reglamentarias);;;;;;;;;;;;;;;;;;;;;;;;;26;Mujer Cis
Uruguay;;;;;;;;;;;;;;;;;Montevideo;;Full-Time;130000;90000;Cobro en dólares;43;2;3;Menos de un sueldo;Mix de las anteriores;Uno;70;3;Data Engineer;3;2;2;0;Amazon Web Services| Linux| Serverless;Python| Scala| SQL;Spark;Amazon RDS/Aurora| PostgreSQL;nada;Visual Studio Code;201-500;;Servicios / Consultoría de Software / Digital;8;8;Capacitaciones y/o cursos| Clases de idiomas| Descuentos varios (Mercado Pago| Clarín 365| Club La Nación| etc)| Horarios flexibles| Licencia de paternidad / maternidad extendida| Stock options / RSUs| Vacaciones flexibles (adicionales a las reglamentarias);;;;;;;;;;;;;;;;;;;;;;;;;27;Varón Cis
Uruguay;;;;;;;;;;;;;;;;;Montevideo;;Full-Time;114000;75000;;;3;3;No;No recibo bono;No;0;0;Data Engineer;2;2;1;4;Linux| Windows Server;Bash/Shell| Java| Python| SQL;Hadoop| Spark| FastAPI;Apache Hive| MySQL| Oracle| PostgreSQL;Ninguna de las anteriores;Visual Studio Code;201-500;;Producto basado en Software;9;10;Capacitaciones y/o cursos| Descuento en gimnasios / Clases de gimnasia online| Clases de idiomas| Descuentos varios (Mercado Pago| Clarín 365| Club La Nación| etc)| Horarios flexibles| Lactario en la oficina| Licencia de paternidad / maternidad extendida;Universitario;En curso;Ingeniería en Computación;UDELAR;Sí| de forma particular;No;Sí;;;;;;;;;;;;;;;;;;23;Varón Cis
Uruguay;;;;;;;;;;;;;;;;;Montevideo;;Full-Time;39000;31000;;;2;2;No;No recibo bono;No;0;1;HelpDesk;3;0;0;0;Ninguna de las anteriores;Ninguno de los anteriores;Ninguno de los anteriores;Ninguna de las anteriores;Ninguna de las anteriores;Ninguno de los anteriores;501-1000;;Otras industrias;7;10;Cuota para universidad / posgrados| Horarios flexibles| Lactario en la oficina| Licencia de paternidad / maternidad extendida| Viáticos;;;;;;;;;;;;;;;;;;;;;;;;;25;Varón Cis
Uruguay;;;;;;;;;;;;;;;;;Salto;;Part-Time;23000;17000;;;4;3;No;No recibo bono;No;0;0;Developer;0;0;0;0;Windows Server;Genexus;Ninguno de los anteriores;Microsoft SQL Server| Oracle;Ninguna de las anteriores;Genexus| Descartes;201-500;Trabajo para una empresa que no tiene oficina en mi ciudad;Producto basado en Software;10;10;Clases de idiomas| Horarios flexibles| Licencia de paternidad / maternidad extendida;Terciario;En curso;Licenciatura en Sistemas de Información;UTEC Universidad Tecnologica Uruguay;Sí| de forma particular;No;No;No;0;Neto;Jamás;;;3;1;2;Pareja| Hijos/as (tiempo completo);No;Sí;3;Cambié de trabajo| pero no por la pandemia;8;No la afectó;Ninguna de las anteriores;41;Varón Cis
Uruguay;;;;;;;;;;;;;;;;;Montevideo;;Full-Time;332000;213000;;;3;3;De uno a tres sueldos;Mix de las anteriores;Uno;3;1;Manager / Director;8;8;0;9;Amazon Web Services| OpenStack;Java| Kotlin| Python;Akka| Flask;Cassandra| ElasticSearch| MongoDB| MySQL;JUnit;IntelliJ| IPython / Jupyter| PyCharm| Visual Studio Code;1001-2000;;Producto basado en Software;8;6;Abono de celular| Capacitaciones y/o cursos| Clases de idiomas| Comidas pagas / subvencionadas| Horarios flexibles| Lactario en la oficina| Licencia de paternidad / maternidad extendida| Stock options / RSUs;Universitario;Completado;Ingeniería en Informática;UCU;Sí| de forma particular| Sí| los pagó un empleador;Sí;No;Sí| pasiva;0;Porcentaje de mi sueldo;Jamás;;;3;0;1;Pareja;Sí;No;2;No;7;Despidió a algunas personas| Frenaron las contrataciones;Almuerzo o delivery de snacks/bebidas (saludables o para after office);30;Varón Cis
Uruguay;;;;;;;;;;;;;;;;;Montevideo;;Full-Time;180000;110000;;;3;3;No;No recibo bono;Uno;1.5;1;Project Manager;15;2;2;6;Amazon Web Services| Azure| Windows Server;.NET;Angular;Amazon RDS/Aurora| Microsoft SQL Server| Oracle;JUnit| Postman| Selenium| SoapUI;Notepad++| Visual Studio;1001-2000;;Producto basado en Software;8;10;Capacitaciones y/o cursos| Descuento en gimnasios / Clases de gimnasia online| Clases de idiomas| Comidas pagas / subvencionadas| Horarios flexibles;Terciario;Completado;Tecnicatura en Informática;Ucu;No;No;Sí;No;0;Bruto;En un trabajo anterior;;;;;;;;;;;;;;41;Varón Cis
Uruguay;;;;;;;;;;;;;;;;;Montevideo;;Remoto (empresa de otro país);262000;255000;Cobro en dólares;;3;2;No;No recibo bono;No;0;0;Developer;12;9;5;3;Docker| Google Cloud Platform/App Engine| Kubernetes| Linux;PHP;Laravel;ElasticSearch| Google Cloud Storage| MySQL| Redis;PHPUnit;Vim| Visual Studio Code;101-200;Trabajo para una empresa que no tiene oficina en mi ciudad;Otras industrias;6;7;Ninguna de las anteriores;Universitario;Completado;Ingeniería en Telecomunicaciones;UPCT - Universidad Politécnica de Cartagena (España);No;Sí;Sí;No;0;Bruto;Jamás;;;;;;;;;;;;;;36;Varón Cis
Uruguay;;;;;;;;;;;;;;;;;Montevideo;;Full-Time;58900;45000;;;4;4;No;No recibo bono;No;0;0;Developer;0;0;0;0;Firebase| Flutter;Dart;Flutter;SQLite;JUnit;Android Studio| Visual Studio Code;10-Jan;;Producto basado en Software;10;10;Capacitaciones y/o cursos| Clases de idiomas| Comidas pagas / subvencionadas| Horarios flexibles;;;;;;;;;;;;;;;;;;;;;;;;;45;Varón Cis
Uruguay;;;;;;;;;;;;;;;;;Montevideo;;Remoto (empresa de otro país);286000;274000;Cobro en dólares;;4;2;Menos de un sueldo;Performance de la compañía;No;0;0;Developer;10;1;1;0;Docker| Heroku;CSS| HTML| Javascript| Ruby| SQL;Node.js| Rails| React.js;PostgreSQL;Jest| RSpec;Visual Studio Code;501-1000;Trabajo para una empresa que no tiene oficina en mi ciudad;Producto basado en Software;8;9;Abono de Internet| Capacitaciones y/o cursos| Clases de idiomas| Horarios flexibles| Licencia de paternidad / maternidad extendida| Stock options / RSUs| Vacaciones flexibles (adicionales a las reglamentarias);;;;;;;;;;;;;;;;;;;;;;;;;30;Varón Cis
Uruguay;;;;;;;;;;;;;;;;;Montevideo;;Part-Time;48000;38200;;;3;3;De uno a tres sueldos;Performance individual;Uno;3;1;SysAdmin / DevOps / SRE;2;2;2;0;AIX| Azure| Linux| VMWare| Windows Server;.NET| Bash/Shell| C#| HTML| Java| Javascript;.NET Core| Node.js;ElasticSearch| Microsoft Azure (Tables| CosmosDB| SQL| etc)| Microsoft SQL Server;Ninguna de las anteriores;Ninguno de los anteriores;201-500;;Producto basado en Software;8;9;Abono de celular| Abono de Internet| Capacitaciones y/o cursos| Clases de idiomas| Estacionamiento gratuito / subvencionado| Horarios flexibles| Lactario en la oficina| Viáticos;;;;;;;;;;;;;;;;;;;;;;;;;25;Varón Cis
Uruguay;;;;;;;;;;;;;;;;;Montevideo;;Part-Time;125904;80000;Cobro en dólares;43;3;3;No;No recibo bono;No;0;0;Developer;20;1;1;0;Amazon Web Services| Docker| Kubernetes| Linux| OpenShift| OpenStack;Java| Javascript| SQL;Hibernate| Node.js| Spring;Amazon RDS/Aurora| MySQL| Oracle| Vertica;Postman;Eclipse;1001-2000;;Producto basado en Software;8;8;Capacitaciones y/o cursos| Descuento en gimnasios / Clases de gimnasia online| Clases de idiomas| Comidas pagas / subvencionadas;;;;;;;;;;;;;;;;;;;;;;;;;46;Varón Cis
Uruguay;;;;;;;;;;;;;;;;;Montevideo;;Full-Time;207133;128657;;;3;3;De uno a tres sueldos;LTIP;Uno;3;1;Developer;9;2;2;0;Firebase| Google Cloud Platform/App Engine;Java| Kotlin;Ninguno de los anteriores;SQLite;JUnit;Android Studio;501-1000;;Producto basado en Software;8;7;Capacitaciones y/o cursos| Descuento en gimnasios / Clases de gimnasia online| Clases de idiomas| Comidas pagas / subvencionadas| Descuentos varios (Mercado Pago| Clarín 365| Club La Nación| etc)| Horarios flexibles| Stock options / RSUs| Vacaciones flexibles (adicionales a las reglamentarias);Universitario;En curso;Licenciatura en Ciencias de la Computación;ORT Uruguay;No;No;No;No;0;Porcentaje de mi sueldo;En un trabajo anterior;;;3;0;1;Pareja;Sí;No;1;No;6;Se vio beneficiada;Pago de abono de Internet;32;Varón Cis
Uruguay;;;;;;;;;;;;;;;;;Montevideo;;Full-Time;440000;290000;;;3;2;3+ sueldos;Performance de la compañía;Uno;5;7;VP / C-Level;23;2;2;130;Amazon Web Services| Docker| Google Cloud Platform/App Engine| Linux| OpenShift;.NET| COBOL| HTML| Java| Javascript| PHP| Python| SQL;Angular| React.js| WordPress;MySQL| Oracle;Ninguna de las anteriores;Ninguno de los anteriores;5001-10000;;Otras industrias;8;10;Abono de celular| Comidas pagas / subvencionadas| Horarios flexibles| Lactario en la oficina| Licencia de paternidad / maternidad extendida| Viáticos;;;;;;;;;;;;;;;;;;;;;;;;;45;Varón Cis
Uruguay;;;;;;;;;;;;;;;;;Salto;;Freelance;85000;85000;;;3;3;No;No recibo bono;Uno;8.13;1;SysAdmin / DevOps / SRE;15;8;8;0;*BSD| Docker| Linux| VMWare| Windows Server;Arduino| Bash/Shell| Dart| Go| HTML| Java| Javascript| Kotlin| Perl| PHP| Python| R;Bootstrap| Django| Flutter| Hibernate| WordPress;MariaDB| MongoDB| MySQL| Oracle| Percona Server| ProxySQL| Redis| SQLite;JUnit| Postman| SoapUI;Android Studio| RStudio| Vi| Vim| Visual Studio Code;10-Jan;Trabajo para una empresa que no tiene oficina en mi ciudad;Servicios / Consultoría de Software / Digital;6;0;Ninguna de las anteriores;;;;;;;;;;;;;;;;;;;;;;;;;38;Varón Cis
Uruguay;;;;;;;;;;;;;;;;;Montevideo;;Remoto (empresa de otro país);216500;203500;Cobro en dólares;43.3;4;3;No;No recibo bono;No;0;0;Technical Leader;8;0;0;2;Amazon Web Services| Docker| Heroku;Go| Javascript| TypeScript;Node.js;MongoDB;Jest;IntelliJ| Visual Studio Code;101-200;Trabajo para una empresa que no tiene oficina en mi ciudad;Producto basado en Software;10;8;Capacitaciones y/o cursos| Clases de idiomas;;;;;;;;;;;;;;;;;;;;;;;;;36;Varón Cis
Uruguay;;;;;;;;;;;;;;;;;Montevideo;;Full-Time;190000;120000;;;3;3;3+ sueldos;Performance individual;No;0;0;Technical Leader;10;0;0;5;Amazon Web Services| Docker;CSS| HTML| Javascript| PHP| SQL;jQuery| Node.js| WordPress;MySQL;Cypress;Visual Studio Code;101-200;;Producto basado en Software;8;8;Descuento en gimnasios / Clases de gimnasia online| Clases de idiomas;;;;;;;;;;;;;;;;;;;;;;;;;31;Varón Cis
Uruguay;;;;;;;;;;;;;;;;;Montevideo;;Remoto (empresa de otro país);192000;182000;Cobro en dólares;;3;4;No;No recibo bono;Uno;5;4;Infosec;7;0;0;0;*BSD| Docker| Kubernetes| Linux| OpenShift;Bash/Shell| Python;Ninguno de los anteriores;Ninguna de las anteriores;Ninguna de las anteriores;Atom;Nov-50;Trabajo para una empresa que no tiene oficina en mi ciudad;Producto basado en Software;10;10;Horarios flexibles;;;;;;;;;;;;;;;;;;;;;;;;;28;Varón Cis
Uruguay;;;;;;;;;;;;;;;;;Montevideo;;Full-Time;58000;42000;;;2;2;No;No recibo bono;No;0;0;QA / Tester;15;12;12;0;Ninguna de las anteriores;Javascript| PHP| SQL;Drupal| WordPress;IBM Db2| MariaDB| Microsoft SQL Server| MySQL;Cucumber| Katalon| Postman| Selenium| SoapUI| Test Complete;Android Studio| Eclipse| IntelliJ| NetBeans| Visual Studio Code;101-200;;Servicios / Consultoría de Software / Digital;7;8;Capacitaciones y/o cursos| Horarios flexibles| Lactario en la oficina;Universitario;Incompleto;Ingeniería en Computación;UdelaR;Sí| de forma particular| Sí| los pagó un empleador;No;No;No;0;Bruto;Jamás;;;4;0;4;Pareja| Hijos/as mayores de 18;No;No;3;No;9;Nos obligaron a tomarnos vacaciones;Ninguna de las anteriores;47;Varón Cis
Uruguay;;;;;;;;;;;;;;;;;Montevideo;;Tercerizado (trabajo a través de consultora o agencia);88000;79200;Cobro en dólares;;4;4;Menos de un sueldo;Performance individual;Uno;20;5;QA / Tester;7;0;5;0;Firebase| OpenShift| cms;HTML| Javascript| SQL;Drupal| jQuery| Laravel| WordPress;Microsoft Azure (Tables| CosmosDB| SQL| etc)| Microsoft SQL Server| MySQL;Katalon| SoapUI;Ninguno de los anteriores;201-500;Trabajo para una empresa que no tiene oficina en mi ciudad;Servicios / Consultoría de Software / Digital;10;10;Capacitaciones y/o cursos| Clases de idiomas| Horarios flexibles;;;;;;;;;;;;;;;;;;;;;;;;;30;Mujer Cis
Uruguay;;;;;;;;;;;;;;;;;Montevideo;;Full-Time;150000;97000;;;3;2;No;No recibo bono;No;0;0;SysAdmin / DevOps / SRE;10;0;0;0;Amazon Web Services| Azure| Docker| Linux| Serverless;Bash/Shell| Python| SQL;Ninguno de los anteriores;Amazon DynamoDB| MariaDB| MySQL;Postman;Android Studio| Vi| Vim| Visual Studio| Visual Studio Code| Xcode;101-200;;Producto basado en Software;8;10;Capacitaciones y/o cursos| Descuento en gimnasios / Clases de gimnasia online| Clases de idiomas;;;;;;;;;;;;;;;;;;;;;;;;;31;Varón Cis
Uruguay;;;;;;;;;;;;;;;;;Montevideo;;Full-Time;120000;77000;;;3;2;No;No recibo bono;No;0;0;SysAdmin / DevOps / SRE;10;2;2;0;Docker| Linux| OpenShift| VMWare;Bash/Shell| Python;Ninguno de los anteriores;PostgreSQL;Ninguna de las anteriores;Ninguno de los anteriores;101-200;;Servicios / Consultoría de Software / Digital;5;8;Horarios flexibles;;;;;;;;;;;;;;;;;;;;;;;;;33;Varón Cis
Uruguay;;;;;;;;;;;;;;;;;Montevideo;;Full-Time;400000;250000;;;3;2;De uno a tres sueldos;Mix de las anteriores;Uno;4;1;Technical Leader;25;3;1;0;Amazon Web Services| Docker| Kubernetes;Go| Groovy| Python;Ninguno de los anteriores;Amazon DynamoDB| Amazon Redshift| Amazon RDS/Aurora| ElasticSearch| MySQL| Redis;Ninguna de las anteriores;Visual Studio Code;201-500;;Producto basado en Software;9;9;Abono de Internet| Comidas pagas / subvencionadas| Horarios flexibles;;;;;;;;;;;;;;;;;;;;;;;;;45;Varón Cis
Uruguay;;;;;;;;;;;;;;;;;Montevideo;;Full-Time;100000;80000;;;3;2;Un sueldo;Performance de la compañía;Uno;5;1;Technical Leader;7;3;2;2;Docker| OpenShift;Java| Javascript| SQL;Bootstrap| React.js| Spring;ElasticSearch| PostgreSQL;Jest| JUnit| SoapUI;Eclipse| Visual Studio Code;Nov-50;;Producto basado en Software;8;0;Capacitaciones y/o cursos| Horarios flexibles;;;;;;;;;;;;;;;;;;;;;;;;;26;Varón Cis
Uruguay;;;;;;;;;;;;;;;;;Montevideo;;Tercerizado (trabajo a través de consultora o agencia);90000;70000;Cobro en dólares;45;4;4;No;No recibo bono;No;0;0;SysAdmin / DevOps / SRE;30;6;6;0;Amazon Web Services| Docker| Kubernetes| Linux;Bash/Shell| Python;Ninguno de los anteriores;Amazon DynamoDB| Amazon Redshift| Amazon RDS/Aurora| ElasticSearch| Google Cloud Storage| MySQL| PostgreSQL;Ninguna de las anteriores;Vim| Visual Studio;101-200;;Producto basado en Software;9;10;Capacitaciones y/o cursos| Comidas pagas / subvencionadas;Posgrado;Completado;Ingeniería en Software;UdelaR;Sí| de forma particular| Sí| los pagó un empleador;Sí;Sí;No;0;Bruto;En un trabajo anterior;Visual;No;4;2;5;Hijos/as (tiempo completo);Sí;Sí;4;No;8;No la afectó| Se vio beneficiada;Ninguna de las anteriores;45;Varón Cis
Uruguay;;;;;;;;;;;;;;;;;Montevideo;;Full-Time;80000;80000;Cobro en dólares;;4;4;No;No recibo bono;No;0;0;SysAdmin / DevOps / SRE;1;0;0;0;Amazon Web Services| Docker| Linux| Serverless;Bash/Shell| Python;Ninguno de los anteriores;MySQL;Ninguna de las anteriores;Nano| Sublime Text| Visual Studio Code;51-100;;Producto basado en Software;10;10;Capacitaciones y/o cursos| Clases de idiomas| Horarios flexibles;;;;;;;;;;;;;;;;;;;;;;;;;25;Varón Cis
